tid,topicid,topicname,subfieldid,subfieldname,fieldid,fieldname,domainid,domainname
1567,https://openalex.org/T10630,Orthopedic Surgery and Rehabilitation,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1547,https://openalex.org/T12932,Powder Metallurgy Techniques and Materials,https://openalex.org/subfields/2210,Mechanical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1548,https://openalex.org/T11145,Epoxy Resin Curing Processes,https://openalex.org/subfields/2210,Mechanical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1552,https://openalex.org/T11590,Primary Care and Health Outcomes,https://openalex.org/subfields/3600,General Health Professions,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
1557,https://openalex.org/T11227,Diabetic Foot Ulcer Assessment and Management,https://openalex.org/subfields/2712,"Endocrinology, Diabetes and Metabolism",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1558,https://openalex.org/T11716,Random Matrices and Applications,https://openalex.org/subfields/2613,Statistics and Probability,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1559,https://openalex.org/T12719,Aerospace Engineering and Energy Systems,https://openalex.org/subfields/2202,Aerospace Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1560,https://openalex.org/T10902,Complementary and Alternative Medicine Studies,https://openalex.org/subfields/2707,Complementary and alternative medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1561,https://openalex.org/T11292,Pediatric Pain Management Techniques,https://openalex.org/subfields/2735,"Pediatrics, Perinatology and Child Health",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1549,https://openalex.org/T10944,Turbomachinery Performance and Optimization,https://openalex.org/subfields/2202,Aerospace Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1487,https://openalex.org/T10788,Neuroscience and Music Perception,https://openalex.org/subfields/2805,Cognitive Neuroscience,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
1563,https://openalex.org/T11109,Thermoregulation and physiological responses,https://openalex.org/subfields/2737,Physiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1565,https://openalex.org/T13447,Educational and Psychological Assessments,https://openalex.org/subfields/3204,Developmental and Educational Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
1566,https://openalex.org/T10455,Foot and Ankle Surgery,https://openalex.org/subfields/2732,Orthopedics and Sports Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1539,https://openalex.org/T10238,Spine and Intervertebral Disc Pathology,https://openalex.org/subfields/2734,Pathology and Forensic Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1568,https://openalex.org/T14427,Environmental Monitoring and Data Management,https://openalex.org/subfields/1907,Geology,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences
1569,https://openalex.org/T13248,Healthcare Technology and Patient Monitoring,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1570,https://openalex.org/T10447,Environmental Toxicology and Ecotoxicology,https://openalex.org/subfields/2307,"Health, Toxicology and Mutagenesis",https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
1564,https://openalex.org/T10589,Early Childhood Education and Development,https://openalex.org/subfields/3304,Education,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1588,https://openalex.org/T12748,Molecular spectroscopy and chirality,https://openalex.org/subfields/1607,Spectroscopy,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences
1546,https://openalex.org/T11724,Inflammatory Myopathies and Dermatomyositis,https://openalex.org/subfields/2713,Epidemiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1587,https://openalex.org/T12256,Facilities and Workplace Management,https://openalex.org/subfields/3207,Social Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
152,https://openalex.org/T13702,Machine Learning in Healthcare,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1551,https://openalex.org/T10391,Healthcare Policy and Management,https://openalex.org/subfields/2002,Economics and Econometrics,https://openalex.org/fields/20,"Economics, Econometrics and Finance",https://openalex.org/domains/2,Social Sciences
1550,https://openalex.org/T12755,Legal Education and Practice Innovations,https://openalex.org/subfields/3308,Law,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1578,https://openalex.org/T11006,BIM and Construction Integration,https://openalex.org/subfields/2215,Building and Construction,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1320,https://openalex.org/T10195,Antimicrobial Resistance in Staphylococcus,https://openalex.org/subfields/2725,Infectious Diseases,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
882,https://openalex.org/T10136,Statistical Methods and Inference,https://openalex.org/subfields/2613,Statistics and Probability,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1579,https://openalex.org/T10323,Analog and Mixed-Signal Circuit Design,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1577,https://openalex.org/T10625,Herpesvirus Infections and Treatments,https://openalex.org/subfields/2713,Epidemiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1488,https://openalex.org/T10638,Optical measurement and interference techniques,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1407,https://openalex.org/T12127,Software System Performance and Reliability,https://openalex.org/subfields/1705,Computer Networks and Communications,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1319,https://openalex.org/T12167,Bacterial Identification and Susceptibility Testing,https://openalex.org/subfields/1308,Clinical Biochemistry,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1580,https://openalex.org/T12828,Plant Genetic and Mutation Studies,https://openalex.org/subfields/1110,Plant Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences
1244,https://openalex.org/T12252,Mechanical stress and fatigue analysis,https://openalex.org/subfields/2211,Mechanics of Materials,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1585,https://openalex.org/T11692,Noise Effects and Management,https://openalex.org/subfields/3616,Speech and Hearing,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
1524,https://openalex.org/T10629,Health Policy Implementation Science,https://openalex.org/subfields/3600,General Health Professions,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
1584,https://openalex.org/T12501,Digital Economy and Work Transformation,https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1582,https://openalex.org/T11186,Hydrology and Drought Analysis,https://openalex.org/subfields/2306,Global and Planetary Change,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
1318,https://openalex.org/T10126,"Logic, programming, and type systems",https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1575,https://openalex.org/T12488,Mental Health via Writing,https://openalex.org/subfields/3207,Social Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
1259,https://openalex.org/T11270,Complex Systems and Time Series Analysis,https://openalex.org/subfields/2002,Economics and Econometrics,https://openalex.org/fields/20,"Economics, Econometrics and Finance",https://openalex.org/domains/2,Social Sciences
1380,https://openalex.org/T11890,Scientific Measurement and Uncertainty Evaluation,https://openalex.org/subfields/1804,"Statistics, Probability and Uncertainty",https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences
1231,https://openalex.org/T11558,Composite Material Mechanics,https://openalex.org/subfields/2211,Mechanics of Materials,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1583,https://openalex.org/T11040,Personality Traits and Psychology,https://openalex.org/subfields/3203,Clinical Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
1574,https://openalex.org/T10805,Vehicle Dynamics and Control Systems,https://openalex.org/subfields/2203,Automotive Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1573,https://openalex.org/T11099,Autonomous Vehicle Technology and Safety,https://openalex.org/subfields/2203,Automotive Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1576,https://openalex.org/T13718,Media Influence and Politics,https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1571,https://openalex.org/T10883,Ethics and Social Impacts of AI,https://openalex.org/subfields/3311,Safety Research,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1586,https://openalex.org/T10121,Building Energy and Comfort Optimization,https://openalex.org/subfields/2215,Building and Construction,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1317,https://openalex.org/T11727,Advanced Algebra and Logic,https://openalex.org/subfields/1703,Computational Theory and Mathematics,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1572,https://openalex.org/T13885,Geophysics and Sensor Technology,https://openalex.org/subfields/2212,Ocean Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1252,https://openalex.org/T11986,Scientific Computing and Data Management,https://openalex.org/subfields/1802,Information Systems and Management,https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences
1482,https://openalex.org/T12918,Healthcare Systems and Technology,https://openalex.org/subfields/1407,Organizational Behavior and Human Resource Management,https://openalex.org/fields/14,"Business, Management and Accounting",https://openalex.org/domains/2,Social Sciences
1589,https://openalex.org/T13918,Advanced Data and IoT Technologies,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
