"wid","name","_riskflags","ASPIriskrating","_majordefenselabs","_defresearchareas","_subsidiaries","_ecoespmiscon","_supervisingagency","opensanctionsid","_uskta","type","flaggedby","reason","subreason","tid"
"1849","GROWTH FORTUNE FZE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"530931885"
"1850","DJIBOUTI CIMC HUAJUN VEHICLE FZE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"530931886"
"1851","CA SHIPPING COMPANY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"545386216"
"1852","AVIC OPTOELECTRONICS (SHANGHAI) CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"546423741"
"1853","LIYANG ADVANCED ENERGY STORAGE PRIVATE EQUITY FUND PARTNERSHIP (LP)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"546424076"
"1854","CIMC AQUARIUS LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"546811839"
"1855","CIMC TAURUS LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"546811849"
"1856","JIANGSU XINYANGGUANG ZHIDING TECHNOLOGY CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"546966834"
"1857","QUJING XINYANGGUANG ZHIDING TECHNOLOGY CO., LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"546966835"
"1858","LIAONING YANGGUANG ENERGY POWER CO., LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"546966836"
"1859","JOHN HANCOCK INVESTMENT MANAGEMENT LLC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"547557638"
"1860","VIRTUS INVESTMENT ADVISERS, INC.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"537901750"
"1861","HUAWEI DEVICE USA INC.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"548896119"
"1862","HUAWEI TECHNOLOGIES USA INC.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"548897033"
"1863","CIMC CARNATION LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"549948401"
"1864","CIMC SAKURA LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"549948582"
"1865","CIMC TULIP LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"549948883"
"1866","CIMC LOTUS LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"549948964"
"1867","GUANGDONG MOBILE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"550315124"
"1868","SMIC COMMERCIAL SHANGHAI LIMITED COMPANY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"550315394"
"1869","CIMC VIRGO LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"550379139"
"1870","CIMC CAPRICORN LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"550379180"
"1871","CIMC PEONY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"550380413"
"1872","JGL, INC.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"550777594"
"1873","PARAMETRIC PORTFOLIO ASSOCIATES LLC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"156402441"
"1874","TENGRUI INTELLIGENCE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"551153353"
"1875","FORENSIC INSTITUTE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"551153354"
"1876","FUJIAN MEIYA RONGAN TECHNOLOGY CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"551153355"
"1877","CCIC MEIYA (XIAMEN) TECHNOLOGY CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"551153362"
"1878","NINGBO BOKE YONGAN INFORMATION TECHNOLOGY CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"551153363"
"1879","XIAMEN BAIKE YEJI PRIVATE EQUITY FUND MANAGEMENT PARTNERSHIP (LIMITED PARTNERSHIP)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"501773292"
"1880","XIAMEN CITY BRAIN CONSTRUCTION AND OPERATION CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"551153366"
"1881","MACAU MEIXIN INFORMATION TECHNOLOGY CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"551280442"
"1882","CHINA COMMUNICATIONS CONSTRUCTION COMPANY LIMITED (SINGAPORE BRANCH)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"381869177"
"1883","NEOS INVESTMENT MANAGEMENT, LLC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"554236118"
"1884","AMIND",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"557425165"
"1885","XWORLD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"557425166"
"1886","VISION WORLDWIDE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"557425167"
"1887","REC AMERICAS LLC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"558184885"
"1888","CHINA INTEGRATED CIRCUIT INDUSTRY INVESTMENT FUND CO., LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"558938872"
"1889","CNOOC MARKETING CANADA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"7918099"
"1890","CCCC OVERSEAS TREASURY MANAGEMENT LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"561461154"
"1891","SENSEAUTO TECHNOLOGY DEVELOPMENT LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"561461310"
"1892","CIMC MERCURY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"561462536"
"1893","CIMC BOOTES LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"561462541"
"1894","CIMC AURIGA LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"561462584"
"1895","COSL CANADA LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"562130571"
"1896","INSIGHTA LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"565887829"
"1897","FORTUNE ROPAX II SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"565888459"
"1898","CHINA STATE CONSTRUCTION ENGINEERING CORPORATION LIMITED SINGAPORE BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"350815181"
"1899","CHINA UNITED NETWORK COMMUNICATIONS CORPORATION LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"284029856"
"1900","SUNAMERICA ASSET MANAGEMENT, LLC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"363166919"
"1901","BROWN ADVISORY LLC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"571443497"
"1902","JIANGSU BAGEAI COFFEE MANAGEMENT CO., LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"572414302"
"1903","SINOCHEM HUAYI ENGINEERING TECHNOLOGY GROUP CO., LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"572414318"
"1904","CHINA OPTICS (SHANGHAI) TECHNOLOGY CO., LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"572414422"
"1905","MAKHTESHIM AGAN OF NORTH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"572727983"
"1906","CHIRON INVESTMENT MANAGEMENT, LLC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"537898783"
"1907","NANJING RENXIN TECHNOLOGY CO., LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"574254865"
"1908","CIMC SMART COIN LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"575803110"
"1909","CHINA MERCHANTS BANK CO., LTD.-SOUTHERN ALPHA HYBRID SECURITIES INVESTMENT FUND",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"576006598"
"1910","GUANGXI WEN SHIP HEAVY INDUSTRY CO. LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"576006601"
"1911","CHINA NORTH INDUSTRIES GROUP CORPORATION LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"92116625"
"1912","AVIATION INDUSTRY CORPORATION OF CHINA, LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"144779413"
"1913","PLAZA CONSTRUCTION DC LLC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"576635546"
"1914","SYNGENTA CROP PROTECTION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"577827396"
"1915","CHINA FOREIGN ECONOMIC AND TRADE TRUST CO., LTD. - FOTIC - RENQIAO ZEYUAN EQUITY PRIVATE EQUITY INVESTMENT FUND",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"553101393"
"1916","STATE GRID YINGDA INTERNATIONAL HOLDINGS CO.,LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"177514204"
"1917","BEIJING STATE-OWNED CAPITAL OPERATIONAND MANAGEMENT COMPANY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"108370375"
"1918","HUAWEI INVESTMENT HOLDINGS LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"48957775"
"1919","MOONSHOT AI LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"580555846"
"1920","CRRC CORPORATION LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"580694480"
"1921","CHINA AEROSPACE SCIENCE AND TECHNOLOGY GROUP CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"48905449"
"1922","CHINA MOBILE GROUP GUANGDONG CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"75812309"
"1923","BEIJING E-TOWN INTERNATIONAL INVESTMENT & DEVELOPMENT CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"97715833"
"1924","CHINA NATIONAL BUILDING MATERIALS CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"274742111"
"1925","CHINA UNICOM MEXICO SA DE CV",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"544386195"
"1926","CHINA MOBILE PARK CONSTRUCTION AND DEVELOPMENT CO., LTD.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"582430554"
"1927","HAI YANG SHI YOU 118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"388417053"
"1928","BO HAI 8 HAO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"583526917"
"1929","BO HAI NO.10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"583526919"
"1930","BO HAI YOU YI HAO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299077687"
"1931","BOHAI SHI JI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299077726"
"1932","NAN HAI FEN JIN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299077728"
"1933","TATSUMI NO.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299102853"
"1934","HAI YANG SHI YOU",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"583529494"
"1935","HAI YANG SHI YOU 121",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299115433"
"1936","HAI YANG SHI YOU 117",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299118941"
"1937","BIHAI NO.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299120865"
"1938","HAI YANG SHI YOU 981",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"583530129"
"1939","JUN HAI 1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"583530159"
"1940","JUN HAI 2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"583530160"
"1941","GUOZHAN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"583530942"
"1942","HAI YANG SHI YOU 525",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299150527"
"1943","HAI YANG SHI YOU 526",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299150633"
"1944","ZHONG GUO SAN XIA 101",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"583531531"
"1945","FORTUNE HLC SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"551278311"
"1946","SHENZHEN HUAZHE JINGWEI BIOLOGICAL TECHNOLOGY CO., LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"583192532"
"1947","FORTUNE ENERGETIC II SHIPPING COMPANY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"583257232"
"1948","ADVANCE MATRIX LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299640048"
"1949","CHINA OFFSHORE OIL BOHAI CORPORATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"319533970"
"1950","CHINA OFFSHORE ENVIRONMENTAL SERVICES LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299643722"
"1951","CHINA NATIONAL OFFSHORE OIL CORPORATION & NAN HAI WEST OIL CORPORATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299642814"
"1952","ETERNAL CITY GLOBAL LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299645843"
"1953","SMART BAY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299645952"
"1954","MAXLUCK GLOBAL LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299640042"
"1955","SUPER PRECISE LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299640043"
"1956","CITY HORIZON ENTERPRISES LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299640443"
"1957","CSSC LEASING",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"387049034"
"1958","CNOOC OILFIELD FACILITY MANAGER COMPANY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299644940"
"1959","CSIC 725TH RESEARCH INSTITUTE (LUOYANG SHIP MATERIAL RESEARCH INSTITUTE)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"387037901"
"1960","TIANJIN WUCHUAN NO 2 OFFSHORE LEASING COMPANY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"533168774"
"1961","TIANJIN WUCHUAN NO 4 OFFSHORE LEASING COMPANY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"533168776"
"1962","TIANJIN WUCHUAN NO 5 OFFSHORE LEASING COMPANY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"560229938"
"1963","CSIC 760 RESEARCH INSTITUTE (DALIAN INSTITUTE OF MEASUREMENT & CONTROL TECHNOLOGY)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"503926260"
"1964","COSCO SHIPPING FINANCIAL COMPANY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"375674318"
"1965","CSZ SHIPPING COMPANY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"514636415"
"1966","CHC SECOND SHIPPING S.A.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299646193"
"1967","CHC THIRD SHIPPING S.A.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299646194"
"1968","CHC FIRST SHIPPING S.A.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299646192"
"1969","CSHA SHIPPING COMPANY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"514636427"
"1970","CSHB SHIPPING COMPANY LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"319620604"
"1971","FORTUNE XUANYUAN SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"319622579"
"1972","FORTUNE LIANJIANG SHIPPING S.A.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"386173520"
"1973","CP XIAN SHIPPING S.A.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"387088419"
"1974","CP HANGZHOU SHIPPING S.A.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"387088421"
"1975","CP JINAN SHIPPING S.A.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"413744047"
"1976","FORTUNE CENTRAL SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"402210701"
"1977","FORTUNE SHENYANG SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"402210704"
"1978","FORTUNE WANCHAI SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"402210702"
"1979","FORTUNE TSINGYI SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"402210705"
"1980","FORTUNE SEALION I LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"507041641"
"1981","FORTUNE COLOSSIANS SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"507105605"
"1982","FORTUNE SEALION III LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"514541236"
"1983","FORTUNE MATTHEW SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"497172471"
"1984","FORTUNE CHANGCHUN SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"402210706"
"1985","FORTUNE SEALION IV LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"533180613"
"1986","FORTUNE SEALION II LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"507041642"
"1987","FORTUNE GRUS SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"514611195"
"1988","FORTUNE LEO SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"514636519"
"1989","FORTUNE VGAS SHIPPING III PRIVATE LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"533229045"
"1990","FORTUNE VGAS SHIPPING II PRIVATE LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"510314210"
"1991","RAINBOW HIGH ENTERPRISES LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299643871"
"1992","TRUE CHAMPION ENTERPRISES LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299643873"
"1993","ULTIMATE IDEA HOLDINGS LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299643874"
"1994","CONCEPT TREASURE LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"299646303"
"1995","FORTUNE MC HERCULES SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"510388076"
"1996","FORTUNE MC TITAN SHIPPING LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"510388077"
"1997","SYNHOPE LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"575348303"
"1998","COSL OIL & GAS AS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"584585187"
"1999","COMAC TIMES (SHANGHAI) AIRLINES CO., LTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"584597369"
"2000","CHINA OFFSHORE OIL NORTHERN SHIPPING COMPANY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"584598993"
"2001","FORTUNE SIGN MANAGEMENT LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"584599093"
"2002","GREAT NORTH HOLDINGS LIMITED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"584599097"
