"tid","topicid","topicname","subfieldid","subfieldname","fieldid","fieldname","domainid","domainname"
"1004","https://openalex.org/T10812","Human Pose and Action Recognition","https://openalex.org/subfields/1707","Computer Vision and Pattern Recognition","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1005","https://openalex.org/T10879","Robotic Locomotion and Control","https://openalex.org/subfields/2204","Biomedical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1006","https://openalex.org/T10751","Forensic and Genetic Research","https://openalex.org/subfields/1311","Genetics","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"1007","https://openalex.org/T12740","Gait Recognition and Analysis","https://openalex.org/subfields/2204","Biomedical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1008","https://openalex.org/T11439","Video Analysis and Summarization","https://openalex.org/subfields/1707","Computer Vision and Pattern Recognition","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1009","https://openalex.org/T11424","Security and Verification in Computing","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1010","https://openalex.org/T11241","Advanced Malware Detection Techniques","https://openalex.org/subfields/1711","Signal Processing","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1011","https://openalex.org/T10772","Distributed systems and fault tolerance","https://openalex.org/subfields/1705","Computer Networks and Communications","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1012","https://openalex.org/T10809","Occupational Health and Safety Research","https://openalex.org/subfields/3614","Radiological and Ultrasound Technology","https://openalex.org/fields/36","Health Professions","https://openalex.org/domains/4","Health Sciences"
"1013","https://openalex.org/T10326","Indoor and Outdoor Localization Technologies","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1014","https://openalex.org/T10101","Cloud Computing and Resource Management","https://openalex.org/subfields/1710","Information Systems","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1015","https://openalex.org/T11614","Cloud Data Security Solutions","https://openalex.org/subfields/1710","Information Systems","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1016","https://openalex.org/T11719","Data Quality and Management","https://openalex.org/subfields/1803","Management Science and Operations Research","https://openalex.org/fields/18","Decision Sciences","https://openalex.org/domains/2","Social Sciences"
"1017","https://openalex.org/T11309","Music and Audio Processing","https://openalex.org/subfields/1711","Signal Processing","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1018","https://openalex.org/T11349","Music Technology and Sound Studies","https://openalex.org/subfields/1707","Computer Vision and Pattern Recognition","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1019","https://openalex.org/T12290","Human Motion and Animation","https://openalex.org/subfields/2207","Control and Systems Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1020","https://openalex.org/T13114","Image Processing Techniques and Applications","https://openalex.org/subfields/2214","Media Technology","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1021","https://openalex.org/T11408","Advanced Optical Imaging Technologies","https://openalex.org/subfields/2214","Media Technology","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1022","https://openalex.org/T11904","Spatial Cognition and Navigation","https://openalex.org/subfields/2203","Automotive Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1023","https://openalex.org/T10656","Child and Animal Learning Development","https://openalex.org/subfields/3204","Developmental and Educational Psychology","https://openalex.org/fields/32","Psychology","https://openalex.org/domains/2","Social Sciences"
"1024","https://openalex.org/T10653","Robot Manipulation and Learning","https://openalex.org/subfields/2207","Control and Systems Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1025","https://openalex.org/T11798","Optimal Experimental Design Methods","https://openalex.org/subfields/1803","Management Science and Operations Research","https://openalex.org/fields/18","Decision Sciences","https://openalex.org/domains/2","Social Sciences"
"1026","https://openalex.org/T10964","Wireless Communication Security Techniques","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1027","https://openalex.org/T10148","Advanced MIMO Systems Optimization","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1028","https://openalex.org/T12205","Time Series Analysis and Forecasting","https://openalex.org/subfields/1711","Signal Processing","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1029","https://openalex.org/T10187","Radio Frequency Integrated Circuit Design","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1030","https://openalex.org/T11248","Advanced Power Amplifier Design","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1031","https://openalex.org/T11417","Advancements in PLL and VCO Technologies","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1032","https://openalex.org/T14117","Integrated Circuits and Semiconductor Failure Analysis","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1033","https://openalex.org/T10579","Cognitive Radio Networks and Spectrum Sensing","https://openalex.org/subfields/1705","Computer Networks and Communications","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1034","https://openalex.org/T11133","UAV Applications and Optimization","https://openalex.org/subfields/2202","Aerospace Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1035","https://openalex.org/T11164","Remote Sensing and LiDAR Applications","https://openalex.org/subfields/2305","Environmental Engineering","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"1036","https://openalex.org/T10648","Virtual Reality Applications and Impacts","https://openalex.org/subfields/1709","Human-Computer Interaction","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1037","https://openalex.org/T10444","Context-Aware Activity Recognition Systems","https://openalex.org/subfields/1707","Computer Vision and Pattern Recognition","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1038","https://openalex.org/T13382","Robotics and Automated Systems","https://openalex.org/subfields/2207","Control and Systems Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1039","https://openalex.org/T11946","Antenna Design and Optimization","https://openalex.org/subfields/2202","Aerospace Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1040","https://openalex.org/T12131","Wireless Signal Modulation Classification","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1041","https://openalex.org/T10361","Silicon Carbide Semiconductor Technologies","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1042","https://openalex.org/T11932","Wireless Body Area Networks","https://openalex.org/subfields/2204","Biomedical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"1043","https://openalex.org/T12801","Bluetooth and Wireless Communication Technologies","https://openalex.org/subfields/1705","Computer Networks and Communications","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1044","https://openalex.org/T12042","Satellite Communication Systems","https://openalex.org/subfields/2202","Aerospace Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
